uniprot_id,PCP_PC,PCP_NC,PCP_NE,PCP_PO,PCP_NP,PCP_AL,PCP_CY,PCP_AR,PCP_AC,PCP_BS,PCP_NE_pH,PCP_HB,PCP_HL,PCP_NT,PCP_HX,PCP_SC,PCP_TN,PCP_SM,PCP_LR
Q9NYW3,0.089,0.049,0.862,0.212,0.616,0.496,0.057,0.103,0.049,0.089,0.862,0.639,0.181,0.266,0.123,0.092,0.249,0.49,0.51
Q9NYW4,0.175,0.127,0.698,0.135,0.548,0.476,0.056,0.056,0.127,0.175,0.698,0.476,0.246,0.333,0.063,0.048,0.246,0.484,0.516
Q9NYW5,0.143,0.129,0.728,0.2,0.505,0.439,0.058,0.056,0.129,0.143,0.728,0.503,0.225,0.377,0.122,0.044,0.236,0.503,0.497
Q9NYW6,0.119,0.1,0.781,0.192,0.562,0.493,0.087,0.055,0.1,0.119,0.781,0.525,0.234,0.368,0.129,0.027,0.254,0.517,0.483
Q9NYW7,0.152,0.092,0.756,0.2,0.521,0.401,0.052,0.09,0.092,0.152,0.756,0.535,0.238,0.309,0.122,0.054,0.192,0.429,0.571
Q9NYY3,0.14,0.131,0.729,0.184,0.468,0.406,0.024,0.055,0.131,0.14,0.729,0.461,0.242,0.357,0.115,0.035,0.188,0.468,0.532
Q9NZ08,0.127,0.1,0.773,0.217,0.524,0.412,0.077,0.127,0.1,0.127,0.773,0.521,0.235,0.326,0.105,0.052,0.194,0.446,0.554
Q9NZ42,0.147,0.116,0.736,0.207,0.501,0.378,0.055,0.145,0.116,0.147,0.736,0.495,0.231,0.338,0.123,0.033,0.182,0.415,0.585
Q9NZ45,0.204,0.111,0.685,0.185,0.454,0.37,0.028,0.093,0.111,0.204,0.685,0.481,0.278,0.287,0.111,0.056,0.241,0.5,0.5
Q9NZJ5,0.116,0.1,0.784,0.221,0.509,0.386,0.061,0.129,0.1,0.116,0.784,0.511,0.232,0.345,0.124,0.045,0.211,0.484,0.516
Q9NZK7,0.203,0.163,0.635,0.22,0.376,0.311,0.027,0.056,0.163,0.203,0.635,0.4,0.267,0.378,0.106,0.045,0.163,0.354,0.646
Q9NZM1,0.117,0.074,0.809,0.235,0.558,0.439,0.073,0.126,0.074,0.117,0.809,0.584,0.205,0.31,0.124,0.069,0.248,0.485,0.515
Q9NZN5,0.153,0.134,0.713,0.196,0.41,0.332,0.039,0.097,0.134,0.153,0.713,0.446,0.299,0.306,0.107,0.039,0.151,0.446,0.554
Q9NZQ7,0.128,0.108,0.764,0.163,0.576,0.521,0.048,0.058,0.108,0.128,0.764,0.516,0.201,0.348,0.088,0.043,0.296,0.579,0.421
Q9NZQ8,0.115,0.07,0.815,0.273,0.513,0.441,0.037,0.078,0.07,0.115,0.815,0.546,0.181,0.349,0.179,0.053,0.287,0.52,0.48
Q9NZV8,0.118,0.05,0.831,0.26,0.53,0.411,0.038,0.142,0.05,0.118,0.831,0.58,0.198,0.266,0.154,0.047,0.192,0.432,0.568
Q9P0G3,0.164,0.13,0.706,0.231,0.422,0.325,0.041,0.096,0.13,0.164,0.706,0.448,0.258,0.359,0.128,0.051,0.176,0.431,0.569
Q9P0J0,0.149,0.14,0.711,0.184,0.483,0.416,0.063,0.098,0.14,0.149,0.711,0.502,0.257,0.308,0.086,0.032,0.175,0.476,0.524
Q9P0L2,0.133,0.131,0.736,0.212,0.47,0.378,0.045,0.104,0.131,0.133,0.736,0.475,0.232,0.359,0.124,0.04,0.194,0.516,0.484
Q9P0U3,0.133,0.122,0.745,0.19,0.518,0.453,0.051,0.084,0.122,0.133,0.745,0.498,0.221,0.354,0.115,0.035,0.223,0.511,0.489
Q9P0X4,0.085,0.076,0.839,0.208,0.601,0.491,0.054,0.106,0.076,0.085,0.839,0.603,0.17,0.303,0.116,0.063,0.251,0.495,0.505
Q9P1W9,0.125,0.122,0.752,0.161,0.582,0.508,0.113,0.08,0.122,0.125,0.752,0.55,0.248,0.334,0.087,0.039,0.238,0.518,0.482
Q9P1Z3,0.119,0.049,0.832,0.274,0.52,0.442,0.056,0.092,0.049,0.119,0.832,0.572,0.213,0.298,0.15,0.065,0.249,0.522,0.478
Q9P275,0.139,0.102,0.759,0.265,0.46,0.385,0.04,0.096,0.102,0.139,0.759,0.495,0.214,0.38,0.163,0.029,0.203,0.46,0.54
Q9P286,0.099,0.078,0.823,0.263,0.527,0.409,0.04,0.137,0.078,0.099,0.823,0.589,0.172,0.304,0.161,0.054,0.215,0.46,0.54
Q9P289,0.092,0.113,0.795,0.248,0.473,0.39,0.05,0.101,0.113,0.092,0.795,0.495,0.216,0.373,0.141,0.048,0.242,0.546,0.454
Q9P296,0.085,0.042,0.873,0.272,0.561,0.459,0.057,0.11,0.042,0.085,0.873,0.626,0.181,0.303,0.176,0.054,0.235,0.53,0.47
Q9P2J5,0.117,0.053,0.83,0.244,0.545,0.45,0.043,0.11,0.053,0.117,0.83,0.591,0.201,0.285,0.153,0.048,0.261,0.538,0.462
Q9P2K8,0.133,0.137,0.729,0.211,0.485,0.389,0.043,0.1,0.137,0.133,0.729,0.466,0.211,0.377,0.127,0.038,0.236,0.474,0.526
Q9P2R7,0.113,0.053,0.834,0.252,0.553,0.435,0.046,0.123,0.053,0.113,0.834,0.594,0.188,0.303,0.147,0.065,0.245,0.486,0.514
Q9P8Q7,0.129,0.129,0.742,0.176,0.508,0.453,0.02,0.07,0.129,0.129,0.742,0.457,0.207,0.359,0.105,0.02,0.246,0.492,0.508
Q9PPP5,0.175,0.126,0.7,0.17,0.457,0.377,0.036,0.099,0.126,0.175,0.7,0.471,0.283,0.296,0.103,0.036,0.202,0.466,0.534
Q9PTN2,0.126,0.116,0.757,0.253,0.465,0.399,0.039,0.069,0.116,0.126,0.757,0.501,0.205,0.372,0.148,0.041,0.225,0.477,0.523
Q9QLI9,0.122,0.09,0.788,0.275,0.487,0.386,0.053,0.106,0.09,0.122,0.788,0.503,0.201,0.392,0.159,0.048,0.243,0.492,0.508
Q9QNF7,0.097,0.095,0.808,0.215,0.556,0.482,0.041,0.09,0.095,0.097,0.808,0.564,0.174,0.328,0.129,0.031,0.228,0.503,0.497
Q9QUK6,0.135,0.106,0.759,0.228,0.494,0.41,0.054,0.099,0.106,0.135,0.759,0.505,0.226,0.351,0.137,0.039,0.227,0.485,0.515
Q9QUL3,0.109,0.096,0.794,0.219,0.549,0.43,0.062,0.135,0.096,0.109,0.794,0.586,0.198,0.294,0.109,0.057,0.208,0.451,0.549
Q9QUN7,0.135,0.078,0.787,0.242,0.491,0.381,0.054,0.135,0.078,0.135,0.787,0.528,0.242,0.292,0.135,0.054,0.201,0.453,0.547
Q9QUQ5,0.158,0.154,0.688,0.17,0.472,0.405,0.029,0.088,0.154,0.158,0.688,0.454,0.232,0.343,0.086,0.033,0.195,0.433,0.567
Q9QUR6,0.183,0.142,0.675,0.217,0.431,0.363,0.04,0.066,0.142,0.183,0.675,0.45,0.251,0.361,0.113,0.047,0.183,0.391,0.609
Q9QVP9,0.138,0.15,0.712,0.258,0.412,0.319,0.042,0.115,0.15,0.138,0.712,0.45,0.223,0.385,0.15,0.038,0.192,0.427,0.573
Q9QWJ9,0.07,0.049,0.88,0.229,0.612,0.479,0.049,0.12,0.049,0.07,0.88,0.628,0.159,0.289,0.143,0.076,0.276,0.521,0.479
Q9QX29,0.12,0.106,0.774,0.226,0.523,0.443,0.045,0.067,0.106,0.12,0.774,0.528,0.19,0.374,0.136,0.04,0.24,0.483,0.517
Q9QXD6,0.102,0.123,0.775,0.219,0.536,0.436,0.06,0.113,0.123,0.102,0.775,0.506,0.183,0.391,0.13,0.034,0.253,0.492,0.508
Q9QXI6,0.102,0.11,0.788,0.267,0.492,0.449,0.106,0.049,0.11,0.102,0.788,0.523,0.237,0.377,0.112,0.109,0.367,0.656,0.344
Q9QXX3,0.136,0.182,0.682,0.108,0.528,0.477,0.028,0.034,0.182,0.136,0.682,0.483,0.21,0.341,0.074,0.045,0.199,0.472,0.528
Q9QY96,0.093,0.071,0.835,0.263,0.531,0.413,0.052,0.14,0.071,0.093,0.835,0.597,0.187,0.278,0.152,0.064,0.216,0.514,0.486
Q9QYJ6,0.117,0.152,0.731,0.221,0.48,0.389,0.06,0.094,0.152,0.117,0.731,0.487,0.207,0.373,0.123,0.055,0.231,0.484,0.516
Q9QYM2,0.146,0.109,0.745,0.208,0.505,0.448,0.073,0.083,0.109,0.146,0.745,0.552,0.25,0.297,0.104,0.052,0.198,0.521,0.479
Q9QYN8,0.167,0.153,0.679,0.144,0.498,0.411,0.043,0.105,0.153,0.167,0.679,0.474,0.249,0.311,0.067,0.029,0.234,0.459,0.541
Q9QZC1,0.113,0.101,0.786,0.232,0.516,0.427,0.045,0.113,0.101,0.113,0.786,0.531,0.195,0.312,0.131,0.04,0.223,0.439,0.561
Q9QZN9,0.138,0.203,0.659,0.195,0.441,0.388,0.063,0.055,0.203,0.138,0.659,0.439,0.223,0.429,0.123,0.025,0.241,0.501,0.499
Q9QZT4,0.1,0.053,0.846,0.235,0.574,0.442,0.022,0.129,0.053,0.1,0.846,0.655,0.16,0.248,0.147,0.072,0.197,0.461,0.539
Q9QZX7,0.169,0.103,0.728,0.174,0.526,0.468,0.071,0.058,0.103,0.169,0.728,0.491,0.268,0.328,0.097,0.039,0.305,0.524,0.476
Q9QZX8,0.131,0.137,0.732,0.192,0.508,0.409,0.057,0.107,0.137,0.131,0.732,0.507,0.22,0.346,0.11,0.047,0.192,0.48,0.52
Q9R0C9,0.124,0.076,0.8,0.227,0.536,0.45,0.07,0.097,0.076,0.124,0.8,0.55,0.231,0.326,0.153,0.047,0.268,0.538,0.462
Q9R0N0,0.117,0.033,0.85,0.246,0.565,0.426,0.021,0.123,0.033,0.117,0.85,0.637,0.177,0.24,0.156,0.081,0.249,0.459,0.541
Q9R0W2,0.138,0.107,0.755,0.222,0.486,0.397,0.046,0.084,0.107,0.138,0.755,0.499,0.231,0.341,0.114,0.049,0.21,0.453,0.547
Q9R117,0.149,0.103,0.749,0.232,0.467,0.387,0.042,0.1,0.103,0.149,0.749,0.467,0.241,0.347,0.144,0.042,0.251,0.517,0.483
Q9R141,0.108,0.099,0.793,0.22,0.54,0.457,0.087,0.094,0.099,0.108,0.793,0.541,0.228,0.354,0.132,0.036,0.257,0.571,0.429
Q9R155,0.095,0.077,0.828,0.265,0.533,0.411,0.042,0.141,0.077,0.095,0.828,0.57,0.167,0.316,0.154,0.072,0.271,0.531,0.469
Q9R1A7,0.126,0.1,0.774,0.232,0.5,0.435,0.035,0.074,0.1,0.126,0.774,0.516,0.203,0.329,0.119,0.071,0.274,0.519,0.481
Q9R1C8,0.119,0.133,0.748,0.163,0.496,0.393,0.052,0.089,0.133,0.119,0.748,0.519,0.259,0.319,0.089,0.067,0.244,0.556,0.444
Q9R1E6,0.139,0.127,0.734,0.163,0.512,0.417,0.048,0.103,0.127,0.139,0.734,0.512,0.246,0.325,0.087,0.024,0.167,0.456,0.544
Q9R1K6,0.123,0.124,0.753,0.204,0.527,0.473,0.068,0.067,0.124,0.123,0.753,0.535,0.213,0.372,0.139,0.02,0.244,0.567,0.433
Q9R1K8,0.103,0.057,0.839,0.273,0.521,0.417,0.053,0.101,0.057,0.103,0.839,0.55,0.202,0.328,0.174,0.067,0.261,0.507,0.493
Q9R1L2,0.125,0.076,0.8,0.228,0.535,0.449,0.07,0.097,0.076,0.125,0.8,0.547,0.232,0.325,0.152,0.049,0.276,0.537,0.463
Q9R1M7,0.09,0.066,0.844,0.253,0.547,0.417,0.033,0.11,0.066,0.09,0.844,0.598,0.166,0.307,0.151,0.079,0.217,0.468,0.532
Q9R1P3,0.313,0.162,0.525,0.248,0.227,0.186,0.037,0.044,0.162,0.313,0.525,0.223,0.401,0.426,0.183,0.024,0.233,0.44,0.56
Q9R1S4,0.105,0.051,0.844,0.256,0.548,0.426,0.031,0.151,0.051,0.105,0.844,0.599,0.176,0.267,0.125,0.057,0.199,0.435,0.565
Q9R1T3,0.141,0.117,0.742,0.219,0.495,0.424,0.049,0.057,0.117,0.141,0.742,0.534,0.219,0.357,0.141,0.067,0.251,0.523,0.477
Q9R1U7,0.112,0.059,0.829,0.251,0.527,0.393,0.019,0.134,0.059,0.112,0.829,0.578,0.182,0.267,0.142,0.083,0.23,0.468,0.532
Q9R1W5,0.116,0.124,0.76,0.238,0.462,0.371,0.048,0.115,0.124,0.116,0.76,0.485,0.224,0.361,0.143,0.03,0.2,0.493,0.507
Q9RDT3,0.142,0.112,0.747,0.215,0.481,0.372,0.032,0.112,0.112,0.142,0.747,0.506,0.224,0.301,0.099,0.068,0.181,0.396,0.604
Q9RK76,0.097,0.061,0.843,0.216,0.602,0.496,0.069,0.123,0.061,0.097,0.843,0.6,0.19,0.299,0.137,0.045,0.281,0.553,0.447
Q9RMS5,0.14,0.115,0.746,0.19,0.519,0.485,0.062,0.035,0.115,0.14,0.746,0.504,0.24,0.344,0.108,0.046,0.285,0.56,0.44
Q9RUB5,0.07,0.049,0.881,0.185,0.663,0.489,0.057,0.154,0.049,0.07,0.881,0.641,0.16,0.279,0.129,0.064,0.232,0.487,0.513
Q9S446,0.114,0.086,0.8,0.194,0.565,0.475,0.046,0.105,0.086,0.114,0.8,0.563,0.2,0.304,0.12,0.027,0.219,0.5,0.5
Q9SEH8,0.135,0.139,0.726,0.178,0.539,0.483,0.065,0.052,0.139,0.135,0.726,0.513,0.209,0.374,0.117,0.035,0.257,0.557,0.443
Q9SMJ3,0.132,0.098,0.77,0.281,0.456,0.386,0.066,0.059,0.098,0.132,0.77,0.492,0.231,0.391,0.173,0.049,0.262,0.525,0.475
Q9SPL6,0.152,0.119,0.729,0.177,0.533,0.423,0.071,0.104,0.119,0.152,0.729,0.546,0.242,0.298,0.102,0.048,0.198,0.442,0.558
Q9TSW7,0.117,0.084,0.798,0.262,0.49,0.392,0.034,0.107,0.084,0.117,0.798,0.567,0.198,0.318,0.156,0.062,0.226,0.494,0.506
Q9TSZ1,0.226,0.148,0.626,0.183,0.41,0.347,0.039,0.062,0.148,0.226,0.626,0.434,0.298,0.325,0.098,0.046,0.153,0.413,0.587
Q9TSZ3,0.154,0.132,0.714,0.237,0.438,0.382,0.055,0.058,0.132,0.154,0.714,0.442,0.248,0.397,0.157,0.042,0.255,0.525,0.475
Q9TT92,0.082,0.141,0.777,0.282,0.455,0.41,0.064,0.04,0.141,0.082,0.777,0.463,0.186,0.46,0.104,0.021,0.186,0.505,0.495
Q9TTK6,0.127,0.134,0.739,0.205,0.485,0.446,0.036,0.072,0.134,0.127,0.739,0.456,0.212,0.371,0.101,0.029,0.228,0.489,0.511
Q9TU16,0.152,0.137,0.711,0.197,0.496,0.441,0.038,0.078,0.137,0.152,0.711,0.468,0.208,0.372,0.099,0.03,0.238,0.506,0.494
Q9TV63,0.145,0.145,0.709,0.25,0.416,0.344,0.039,0.084,0.145,0.145,0.709,0.457,0.227,0.4,0.133,0.066,0.25,0.508,0.492
Q9TVW2,0.122,0.047,0.831,0.261,0.537,0.415,0.05,0.122,0.047,0.122,0.831,0.593,0.205,0.276,0.148,0.077,0.237,0.493,0.507
Q9U5N1,0.118,0.116,0.766,0.189,0.533,0.448,0.05,0.085,0.116,0.118,0.766,0.512,0.212,0.355,0.11,0.039,0.251,0.515,0.485
Q9U638,0.089,0.068,0.843,0.204,0.603,0.48,0.042,0.152,0.068,0.089,0.843,0.598,0.167,0.279,0.109,0.041,0.233,0.485,0.515
Q9UBB5,0.143,0.152,0.705,0.196,0.471,0.402,0.058,0.088,0.152,0.143,0.705,0.479,0.24,0.344,0.105,0.041,0.207,0.49,0.51
Q9UBC3,0.117,0.084,0.799,0.206,0.561,0.48,0.1,0.101,0.084,0.117,0.799,0.558,0.249,0.304,0.113,0.043,0.26,0.531,0.469
Q9UBE0,0.141,0.124,0.735,0.17,0.532,0.462,0.041,0.07,0.124,0.141,0.735,0.514,0.214,0.33,0.103,0.038,0.238,0.505,0.495
Q9UBE8,0.11,0.114,0.775,0.211,0.543,0.493,0.051,0.063,0.114,0.11,0.775,0.547,0.183,0.347,0.107,0.029,0.263,0.518,0.482
Q9UBF8,0.137,0.137,0.725,0.212,0.486,0.42,0.055,0.085,0.137,0.137,0.725,0.484,0.22,0.346,0.104,0.036,0.206,0.453,0.547
Q9UBL9,0.131,0.099,0.771,0.192,0.549,0.475,0.053,0.056,0.099,0.131,0.771,0.555,0.213,0.333,0.12,0.072,0.283,0.565,0.435
Q9UBM7,0.102,0.047,0.852,0.232,0.578,0.451,0.044,0.138,0.047,0.102,0.852,0.63,0.188,0.258,0.128,0.062,0.24,0.508,0.492
Q9UBN4,0.135,0.136,0.73,0.195,0.487,0.413,0.061,0.1,0.136,0.135,0.73,0.478,0.244,0.35,0.115,0.019,0.19,0.47,0.53
Q9UBN7,0.145,0.118,0.738,0.235,0.464,0.378,0.059,0.078,0.118,0.145,0.738,0.484,0.242,0.369,0.164,0.048,0.246,0.49,0.51
Q9UBP0,0.171,0.14,0.689,0.213,0.463,0.396,0.079,0.061,0.14,0.171,0.689,0.421,0.262,0.433,0.128,0.049,0.287,0.53,0.47
Q9UBR2,0.125,0.102,0.772,0.244,0.472,0.403,0.046,0.112,0.102,0.125,0.772,0.452,0.228,0.36,0.112,0.056,0.29,0.541,0.459
Q9UBS0,0.16,0.136,0.704,0.209,0.433,0.36,0.049,0.075,0.136,0.16,0.704,0.441,0.271,0.358,0.126,0.043,0.202,0.457,0.543
Q9UBS5,0.125,0.111,0.765,0.216,0.515,0.428,0.066,0.094,0.111,0.125,0.765,0.512,0.225,0.344,0.119,0.045,0.223,0.513,0.487
Q9UBT6,0.093,0.067,0.84,0.254,0.57,0.422,0.032,0.172,0.067,0.093,0.84,0.592,0.142,0.298,0.128,0.063,0.227,0.424,0.576
Q9UBU3,0.128,0.154,0.718,0.192,0.519,0.391,0.045,0.122,0.154,0.128,0.718,0.481,0.179,0.41,0.083,0.045,0.173,0.436,0.564
Q9UBX1,0.122,0.099,0.779,0.221,0.51,0.424,0.056,0.089,0.099,0.122,0.779,0.492,0.225,0.351,0.126,0.05,0.277,0.531,0.469
Q9UBY0,0.158,0.106,0.736,0.23,0.483,0.414,0.064,0.093,0.106,0.158,0.736,0.456,0.245,0.371,0.111,0.057,0.296,0.539,0.461
Q9UBY5,0.12,0.104,0.775,0.211,0.543,0.465,0.04,0.07,0.104,0.12,0.775,0.529,0.182,0.372,0.134,0.061,0.31,0.578,0.422
Q9UBZ9,0.16,0.16,0.679,0.2,0.448,0.344,0.046,0.108,0.16,0.16,0.679,0.469,0.238,0.369,0.112,0.048,0.173,0.433,0.567
Q9UDY8,0.115,0.053,0.832,0.233,0.558,0.401,0.035,0.15,0.053,0.115,0.832,0.593,0.192,0.242,0.127,0.094,0.218,0.434,0.566
Q9UEE5,0.128,0.124,0.748,0.207,0.5,0.427,0.065,0.102,0.124,0.128,0.748,0.497,0.234,0.362,0.137,0.014,0.203,0.498,0.502
Q9UEW8,0.138,0.132,0.73,0.191,0.51,0.448,0.061,0.059,0.132,0.138,0.73,0.51,0.228,0.349,0.11,0.04,0.259,0.525,0.475
Q9UF33,0.169,0.113,0.718,0.183,0.528,0.458,0.049,0.063,0.113,0.169,0.718,0.486,0.225,0.38,0.113,0.042,0.239,0.465,0.535
Q9UGC6,0.158,0.161,0.681,0.169,0.452,0.365,0.027,0.101,0.161,0.158,0.681,0.463,0.245,0.302,0.09,0.054,0.161,0.439,0.561
Q9UGI6,0.165,0.123,0.712,0.192,0.481,0.4,0.065,0.104,0.123,0.165,0.712,0.446,0.269,0.365,0.115,0.012,0.208,0.496,0.504
Q9UGJ0,0.151,0.102,0.747,0.236,0.482,0.404,0.083,0.083,0.102,0.151,0.747,0.485,0.264,0.357,0.17,0.028,0.243,0.513,0.487
Q9UGL1,0.175,0.118,0.707,0.208,0.468,0.377,0.038,0.111,0.118,0.175,0.707,0.463,0.244,0.333,0.1,0.031,0.193,0.428,0.572
Q9UGM1,0.118,0.059,0.823,0.217,0.571,0.444,0.044,0.171,0.059,0.118,0.823,0.573,0.198,0.265,0.097,0.044,0.227,0.472,0.528
Q9UGN5,0.145,0.13,0.725,0.223,0.472,0.365,0.038,0.116,0.13,0.145,0.725,0.453,0.213,0.37,0.116,0.055,0.275,0.5,0.5
Q9UGP5,0.102,0.087,0.811,0.267,0.472,0.379,0.051,0.098,0.087,0.102,0.811,0.474,0.225,0.388,0.176,0.06,0.296,0.588,0.412
Q9UH17,0.111,0.105,0.784,0.206,0.53,0.463,0.034,0.064,0.105,0.111,0.784,0.527,0.193,0.361,0.128,0.034,0.294,0.571,0.429
Q9UH92,0.14,0.146,0.713,0.225,0.447,0.361,0.039,0.094,0.146,0.14,0.713,0.476,0.22,0.376,0.137,0.046,0.222,0.496,0.504
Q9UHC3,0.148,0.163,0.689,0.224,0.423,0.352,0.049,0.085,0.163,0.148,0.689,0.447,0.24,0.376,0.119,0.031,0.178,0.418,0.582
Q9UHC9,0.083,0.077,0.84,0.243,0.554,0.464,0.053,0.102,0.077,0.083,0.84,0.574,0.179,0.319,0.138,0.053,0.273,0.528,0.472
Q9UHD2,0.151,0.132,0.717,0.204,0.408,0.314,0.031,0.128,0.132,0.151,0.717,0.436,0.288,0.288,0.084,0.054,0.13,0.434,0.566
Q9UHD8,0.15,0.125,0.725,0.206,0.466,0.373,0.048,0.096,0.125,0.15,0.725,0.49,0.25,0.31,0.094,0.064,0.169,0.418,0.582
Q9UHF0,0.155,0.084,0.761,0.213,0.445,0.4,0.09,0.052,0.084,0.155,0.761,0.503,0.348,0.271,0.135,0.058,0.187,0.555,0.445
Q9UHH9,0.132,0.116,0.752,0.205,0.509,0.466,0.04,0.057,0.116,0.132,0.752,0.496,0.21,0.367,0.124,0.027,0.259,0.531,0.469
Q9UHI8,0.155,0.213,0.632,0.195,0.4,0.327,0.029,0.08,0.213,0.155,0.632,0.425,0.22,0.414,0.129,0.03,0.174,0.445,0.555
Q9UHL4,0.115,0.069,0.816,0.213,0.584,0.452,0.057,0.138,0.069,0.115,0.816,0.594,0.192,0.28,0.098,0.061,0.222,0.441,0.559
Q9UHP3,0.111,0.115,0.774,0.192,0.525,0.437,0.077,0.088,0.115,0.111,0.774,0.529,0.245,0.326,0.1,0.061,0.234,0.552,0.448
Q9UI32,0.164,0.156,0.681,0.208,0.424,0.367,0.059,0.06,0.156,0.164,0.681,0.429,0.27,0.389,0.119,0.035,0.205,0.468,0.532
Q9UI42,0.131,0.122,0.748,0.23,0.483,0.4,0.061,0.103,0.122,0.131,0.748,0.484,0.227,0.372,0.133,0.042,0.232,0.497,0.503
Q9UIF8,0.123,0.071,0.805,0.214,0.553,0.452,0.052,0.126,0.071,0.123,0.805,0.584,0.214,0.258,0.118,0.049,0.247,0.501,0.499
Q9UIF9,0.18,0.141,0.68,0.2,0.436,0.358,0.049,0.093,0.141,0.18,0.68,0.431,0.273,0.347,0.098,0.049,0.195,0.439,0.561
Q9UIJ5,0.153,0.119,0.728,0.223,0.451,0.389,0.066,0.065,0.119,0.153,0.728,0.475,0.273,0.35,0.132,0.042,0.226,0.522,0.478
Q9UIK4,0.126,0.045,0.829,0.235,0.541,0.434,0.039,0.109,0.045,0.126,0.829,0.597,0.218,0.241,0.123,0.084,0.227,0.471,0.529
Q9UIQ6,0.095,0.058,0.847,0.199,0.604,0.519,0.058,0.092,0.058,0.095,0.847,0.592,0.197,0.277,0.097,0.056,0.284,0.527,0.473
Q9UIV1,0.153,0.102,0.745,0.23,0.487,0.383,0.065,0.12,0.102,0.153,0.745,0.521,0.246,0.312,0.126,0.045,0.194,0.426,0.574
Q9UJM8,0.144,0.114,0.742,0.241,0.464,0.401,0.03,0.076,0.114,0.144,0.742,0.469,0.211,0.37,0.147,0.033,0.232,0.461,0.539
Q9UJU2,0.144,0.163,0.692,0.196,0.469,0.372,0.019,0.067,0.163,0.144,0.692,0.458,0.191,0.396,0.116,0.077,0.241,0.477,0.523
Q9UK17,0.138,0.141,0.721,0.215,0.45,0.387,0.079,0.057,0.141,0.138,0.721,0.481,0.273,0.371,0.141,0.04,0.193,0.521,0.479
Q9UK32,0.153,0.138,0.709,0.188,0.496,0.41,0.024,0.069,0.138,0.153,0.709,0.495,0.202,0.365,0.105,0.065,0.222,0.467,0.533
Q9UK80,0.131,0.109,0.76,0.193,0.543,0.467,0.069,0.077,0.109,0.131,0.76,0.523,0.225,0.321,0.106,0.047,0.232,0.459,0.541
Q9UKE5,0.149,0.144,0.707,0.246,0.416,0.33,0.055,0.11,0.144,0.149,0.707,0.44,0.249,0.377,0.141,0.031,0.197,0.451,0.549
Q9UKI8,0.174,0.127,0.7,0.242,0.409,0.354,0.056,0.07,0.127,0.174,0.7,0.405,0.279,0.385,0.144,0.027,0.227,0.466,0.534
Q9UKK3,0.122,0.055,0.822,0.254,0.536,0.42,0.047,0.111,0.055,0.122,0.822,0.603,0.201,0.274,0.152,0.082,0.233,0.493,0.507
Q9UKL6,0.137,0.102,0.76,0.205,0.537,0.457,0.082,0.096,0.102,0.137,0.76,0.516,0.238,0.328,0.105,0.043,0.256,0.484,0.516
Q9UKM7,0.126,0.123,0.752,0.257,0.435,0.354,0.048,0.091,0.123,0.126,0.752,0.483,0.233,0.356,0.147,0.058,0.23,0.505,0.495
Q9UKP6,0.157,0.131,0.711,0.192,0.501,0.429,0.047,0.087,0.131,0.157,0.711,0.466,0.222,0.356,0.114,0.029,0.251,0.452,0.548
Q9UKR3,0.117,0.11,0.773,0.209,0.54,0.474,0.074,0.074,0.11,0.117,0.773,0.521,0.215,0.36,0.125,0.037,0.252,0.503,0.497
Q9UKU0,0.143,0.12,0.737,0.242,0.447,0.378,0.042,0.066,0.12,0.143,0.737,0.458,0.232,0.383,0.15,0.042,0.232,0.48,0.52
Q9UKU6,0.155,0.132,0.713,0.205,0.466,0.385,0.043,0.081,0.132,0.155,0.713,0.496,0.24,0.336,0.112,0.046,0.186,0.458,0.542
Q9UKV0,0.119,0.104,0.777,0.226,0.52,0.457,0.053,0.065,0.104,0.119,0.777,0.517,0.203,0.369,0.137,0.036,0.266,0.525,0.475
Q9UKV8,0.113,0.073,0.814,0.223,0.521,0.393,0.034,0.134,0.073,0.113,0.814,0.586,0.217,0.249,0.128,0.063,0.178,0.469,0.531
Q9UKX2,0.149,0.112,0.739,0.225,0.48,0.42,0.043,0.07,0.112,0.149,0.739,0.492,0.226,0.346,0.119,0.036,0.222,0.464,0.536
Q9UL19,0.14,0.108,0.752,0.239,0.474,0.397,0.039,0.094,0.108,0.14,0.752,0.491,0.218,0.347,0.139,0.036,0.224,0.462,0.538
Q9UL51,0.128,0.085,0.787,0.244,0.513,0.441,0.065,0.072,0.085,0.128,0.787,0.52,0.223,0.359,0.136,0.041,0.254,0.508,0.492
Q9UL54,0.084,0.109,0.808,0.23,0.565,0.481,0.05,0.084,0.109,0.084,0.808,0.544,0.146,0.393,0.138,0.054,0.326,0.577,0.423
Q9UL62,0.084,0.092,0.825,0.246,0.531,0.425,0.051,0.124,0.092,0.084,0.825,0.556,0.182,0.321,0.128,0.063,0.248,0.533,0.467
Q9ULA0,0.157,0.139,0.704,0.262,0.408,0.347,0.064,0.062,0.139,0.157,0.704,0.422,0.256,0.414,0.167,0.043,0.253,0.497,0.503
Q9ULC5,0.149,0.165,0.686,0.237,0.387,0.314,0.046,0.077,0.165,0.149,0.686,0.448,0.258,0.366,0.108,0.067,0.155,0.464,0.536
Q9ULC6,0.144,0.13,0.725,0.226,0.465,0.391,0.066,0.078,0.13,0.144,0.725,0.47,0.244,0.364,0.125,0.046,0.21,0.464,0.536
Q9ULD4,0.117,0.043,0.84,0.239,0.583,0.497,0.012,0.117,0.043,0.117,0.84,0.571,0.147,0.294,0.123,0.055,0.313,0.509,0.491
